date,ticker,open,high,low,close,volume
2021-11-24,AAPL,157.15516717862224,158.51408217991855,156.06998937776268,158.3185577392578,69463600
2021-11-26,AAPL,156.00160290809217,156.86191365315102,152.86338037425756,153.30331420898438,76959800
2021-11-29,AAPL,155.80603121042097,157.5853380225465,155.23899986098183,156.65658569335938,88748200
2021-11-30,AAPL,156.41215841772612,161.8184901598309,156.34371666317804,161.60340881347656,174048100
2021-12-01,AAPL,163.7346542506034,166.49159798116264,160.85062784337472,161.08526611328125,152052500
2021-12-02,AAPL,155.19006768853524,160.52795614872488,154.27108672934972,160.09779357910156,136739200
2021-12-03,AAPL,160.3520514474846,161.271032766341,156.14820866843905,158.22079467773438,118023100
2021-12-06,AAPL,160.61597549233863,164.12570364495514,160.60620449270007,161.62295532226562,107497000
2021-12-07,AAPL,165.2988995417756,167.74299254141582,164.57544264356054,167.3519287109375,120405400
2021-12-08,AAPL,168.280661937793,172.02501344578044,166.8826332677211,171.16468811035156,116998900
2021-12-09,AAPL,170.9985052389604,172.79735388590385,170.03063915946248,170.6563262939453,108923700
2021-12-10,AAPL,171.29182418696914,175.61297891700764,170.78344865474102,175.43699645996094,115402700
2021-12-13,AAPL,177.06961358561998,178.0570365302883,171.6046261840087,171.8099365234375,153237000
2021-12-14,AAPL,171.33091243496327,173.76523433574428,168.3589020297747,170.43148803710938,139380400
2021-12-15,AAPL,171.19405708911282,175.48588396086842,168.4566698432585,175.2903594970703,131063300
2021-12-16,AAPL,175.27076132354634,177.08916675225177,166.9315188519041,168.40774536132812,150185800
2021-12-17,AAPL,166.12985777423478,169.59070130648584,165.8952344280195,167.31280517578125,195432700
2021-12-20,AAPL,164.5168056737423,166.76537447490637,163.71515083501583,165.9539337158203,107499100
2021-12-21,AAPL,167.72341591348743,169.3267401361631,165.3379790393109,169.12144470214844,91185900
2021-12-22,AAPL,169.17031112645324,171.9272548095711,168.300214735498,171.71217346191406,92135300
2021-12-23,AAPL,171.91746810959268,172.89510508509778,171.35043687369296,172.3378448486328,68356600
2021-12-27,AAPL,173.12976761664484,176.38530127238838,173.11022561335014,176.2973175048828,74919600
2021-12-28,AAPL,176.13107184612667,177.27490525734726,174.5375188860444,175.280517578125,79144300
2021-12-29,AAPL,175.31966069433915,176.59059189162147,174.15627017338588,175.36854553222656,62348900
2021-12-30,AAPL,175.45653864701077,176.53194546765312,174.10739462067014,174.21493530273438,59773000
2021-12-31,AAPL,174.10735949284833,175.22186501048878,173.29591904054473,173.5989990234375,64062300
2022-01-03,AAPL,173.8532266687499,178.79029755777358,173.73591497728762,177.9397430419922,104487900
2022-01-04,AAPL,178.5458346271631,178.84889968411812,175.1143195069881,175.6813507080078,99310400
2022-01-05,AAPL,175.5934373990841,176.14091190448147,170.73457878734038,171.00831604003906,94537600
2022-01-06,AAPL,168.83792269234627,171.3797850968752,167.80162976232634,168.15357971191406,96904000
2022-01-07,AAPL,169.0236630282213,170.2457092977057,167.2052575825263,168.31976318359375,86709100
2022-01-10,AAPL,165.29888813158135,168.64240533418686,164.40923476090865,168.33934020996094,106765600
2022-01-11,AAPL,168.46641535499305,171.26244286002324,166.99995985190662,171.16468811035156,76138300
2022-01-12,AAPL,172.1814317936139,173.21772467571947,170.91051556767007,171.60462951660156,74805200
2022-01-13,AAPL,171.84905393496263,172.6702655459411,167.94827640647682,168.33934020996094,84505800
2022-01-14,AAPL,167.50833831927105,169.89377524696252,167.26392904254132,169.1996612548828,80440800
2022-01-18,AAPL,167.6745127192973,168.68147761318977,165.62148401611884,166.0027618408203,90956700
2022-01-19,AAPL,166.19826843077354,167.2541180438521,162.2290651127062,162.5125732421875,94815000
2022-01-20,AAPL,163.24583471657064,165.8854518373375,160.50844792121475,160.83106994628906,91420500
2022-01-21,AAPL,160.74307541554964,162.61036568511253,158.67048972769118,158.7780303955078,122848900
2022-01-24,AAPL,156.44146612794097,158.67047714081284,151.24043048620277,158.00567626953125,162294600
2022-01-25,AAPL,155.42475069595457,159.1202179477596,153.50859022634555,156.2068634033203,115798400
2022-01-26,AAPL,159.84366081362626,160.7137572085088,154.29068942101793,156.11886596679688,108275300
2022-01-27,AAPL,158.81711052646853,160.1760252131081,154.7403664665498,155.6593475341797,121954600
2022-01-28,AAPL,162.00425626677838,166.54049197821774,159.15932862262193,166.52093505859375,179935700
2022-01-31,AAPL,166.3547206203823,171.0864802658057,165.71924760028926,170.87139892578125,115541600
2022-02-01,AAPL,170.1186272242385,170.93006781127377,168.45664712970438,170.70521545410156,86213900
2022-02-02,AAPL,170.8420635898593,171.94679815950911,169.45382085751916,171.90768432617188,84914300
2022-02-03,AAPL,170.57811566132818,172.29876649074853,168.27089152715303,169.033447265625,89418100
2022-02-04,AAPL,168.05457472378333,170.4234840013588,167.07569202403184,168.7495880126953,82465400
2022-02-07,AAPL,169.20965988540354,170.2766384169295,167.33999039041194,168.03500366210938,77251200
2022-02-08,AAPL,168.10351922686326,171.64708470161528,167.8098514342005,171.1380615234375,74829200
2022-02-09,AAPL,172.3322952525055,172.91961588647231,171.20657123174874,172.55743408203125,71285000
2022-02-10,AAPL,170.4626223841964,171.7743215374217,167.92731993059743,168.4852752685547,90865900
2022-02-11,AAPL,168.690860750742,169.4250227899619,164.4914455219278,165.0787811279297,98670700
2022-02-14,AAPL,163.83562846183312,165.99896627287737,163.04273569170522,165.31375122070312,86185500
2022-02-15,AAPL,167.35955476472148,169.29773807776493,166.654758116967,169.14111328125,62527400
2022-02-16,AAPL,168.2210197498066,169.67954560224584,166.45902767436223,168.90623474121094,61177400
2022-02-17,AAPL,167.41834351021708,168.27976525384634,164.91240564136967,165.31375122070312,69589300
2022-02-18,AAPL,166.23384762062662,166.93862933962222,162.68049906023276,163.76705932617188,82772700
2022-02-22,AAPL,161.49605730830203,163.16995323151656,158.72581758393332,160.85000610351562,91162800
2022-02-23,AAPL,162.04424861753867,162.64136771002168,156.3765239008277,156.6897735595703,90009200
2022-02-24,AAPL,149.35793777917277,159.411068207212,148.79018396900835,159.3033905029297,141147500
2022-02-25,AAPL,160.38010876655954,161.6330771993794,157.472826482258,161.36878967285156,91974200
2022-02-28,AAPL,159.6166064975814,161.9267702066246,158.99990563300975,161.6331024169922,95056600
2022-03-01,AAPL,161.22197083806662,163.0818568508139,158.5496253630897,159.75364685058594,83474400
2022-03-02,AAPL,160.91850544375748,163.82578787806702,159.50891214996344,163.0426788330078,79724800
2022-03-03,AAPL,164.91235266773373,165.3430634011942,162.05401727070716,162.7196502685547,76678400
2022-03-04,AAPL,161.01639051416453,162.05400359179123,158.67686189722227,159.72425842285156,83737200
2022-03-07,AAPL,159.91028134097652,161.5352302369313,155.68150083148916,155.93601989746094,96418800
2022-03-08,AAPL,155.46617371481233,159.44043549933374,152.50994347183405,154.1153106689453,131148300
2022-03-09,AAPL,158.070013050501,159.95926489269107,156.04373313067126,159.50897216796875,91454900
2022-03-10,AAPL,156.81700107101284,157.0029911685478,152.6861150001443,155.1724853515625,105342000
2022-03-11,AAPL,155.57381332247203,155.91642822664025,151.2373703266691,151.46250915527344,96970100
2022-03-14,AAPL,148.2517749321591,150.86538982544317,146.9302923114544,147.43930053710938,108732100
2022-03-15,AAPL,147.71337523300835,152.28477002224423,147.2043670461277,151.8148956298828,92964300
2022-03-16,AAPL,153.73355381345266,156.62125521924412,151.1982508293672,156.21990966796875,102300200
2022-03-17,AAPL,155.26058530967927,157.60011436017203,154.30128444798586,157.22813415527344,75615400
2022-03-18,AAPL,157.1204422875064,161.0066074424884,156.3862803303168,160.5171661376953,123511700
2022-03-21,AAPL,160.0570681157996,162.83710569668534,159.56762687828217,161.88758850097656,95811400
2022-03-22,AAPL,162.01487524148183,165.84231029999864,161.42755456550665,165.25498962402344,81532000
2022-03-23,AAPL,164.4424952526729,168.9942934206818,164.1096638130363,166.61561584472656,98062700
2022-03-24,AAPL,167.44764277770662,170.46260275503545,166.6156015912022,170.3940887451172,90131400
2022-03-25,AAPL,170.20812239603873,171.57855215101324,169.1019802060181,171.03038024902344,80546200
2022-03-28,AAPL,168.53423961902578,172.01905978493204,168.3678313455488,171.89181518554688,90371900
2022-03-29,AAPL,172.95879441578631,175.22979461470234,172.61617948078282,175.1808624267578,100589400
2022-03-30,AAPL,174.77953388921446,175.8171473086946,172.9685946624538,174.01600646972656,92633200
2022-03-31,AAPL,174.0845012718467,174.27049138056103,170.7171422878286,170.92271423339844,103049300
2022-04-01,AAPL,170.35492714540266,171.18698327855927,168.30906622272897,170.62901306152344,78751300
2022-04-04,AAPL,170.8835430731966,174.72076108227714,170.75628355518236,174.67181396484375,76468400
2022-04-05,AAPL,173.7516811601631,174.53479031608524,170.73672061862993,171.3632049560547,73401800
2022-04-06,AAPL,168.7202226513366,169.9634078617043,166.537318414103,168.201416015625,89058800
2022-04-07,AAPL,167.5455818608837,169.69912101079552,166.2632477962957,168.5048828125,77594700
2022-04-08,AAPL,168.1524524173325,168.1524524173325,165.62693350816983,166.49813842773438,76575500
2022-04-11,AAPL,165.1472853633742,165.46052001953282,162.0050657338506,162.24978637695312,72246700
2022-04-12,AAPL,164.47185939466212,166.28278325109693,163.1209966207163,164.1194610595703,79265200
2022-04-13,AAPL,163.85514371182387,167.4280589196407,163.24824133176645,166.80157470703125,70618900
2022-04-14,AAPL,167.01694559853848,167.65322825491936,161.55477886000992,161.79949951171875,75329400
2022-04-18,AAPL,160.45845861462905,163.08187215208477,160.1158586140106,161.5841827392578,69023900
2022-04-19,AAPL,161.53522902332887,164.27610359926777,160.44866861751814,163.86495971679688,67723800
2022-04-20,AAPL,165.19622127922986,165.31369734743882,162.59240492951264,163.6985321044922,67929800
2022-04-21,AAPL,165.34306268686478,167.90773030576432,162.40641490220864,162.9056396484375,87227800
2022-04-22,AAPL,162.9447923826861,164.32500539707067,158.08952846576778,158.37339782714844,84882400
2022-04-25,AAPL,157.71758646013552,159.72429911751857,155.11376965466397,159.4404296875,96046400
2022-04-26,AAPL,158.82372320771267,158.91181906878418,153.4105028966986,153.4888153076172,95623200
2022-04-27,AAPL,152.61757531774515,156.4156292897006,152.09876878373368,153.26364135742188,88063200
2022-04-28,AAPL,155.88707729102595,161.04579354437072,155.57382764277364,160.1843719482422,130216800
2022-04-29,AAPL,158.42238298865084,162.6903124384376,153.9293146853147,154.32086181640625,131747600
2022-05-02,AAPL,153.4007100151784,154.88860092145774,150.0333512355366,154.6243133544922,123055300
2022-05-03,AAPL,154.81028218380573,157.31623426694395,153.0189401124905,156.11219787597656,88966500
2022-05-04,AAPL,156.29817374379095,162.9643614673084,155.89682831665468,162.5140838623047,108256500
2022-05-05,AAPL,160.38991736716943,160.61505617925764,151.6778534074066,153.4594268798828,130525300
2022-05-06,AAPL,152.93987884779835,156.302387766656,151.14588956385867,154.1848907470703,116124600
2022-05-09,AAPL,151.88108159062776,152.763379211531,148.50879088738637,149.06756591796875,131577900
2022-05-10,AAPL,152.45950928453797,153.65550196924158,149.92046680625165,151.46937561035156,115366700
2022-05-11,AAPL,150.47925033829725,152.39087300235883,142.9405806152843,143.61700439453125,142689800
2022-05-12,AAPL,139.9604210928437,143.32291464808353,136.06854586723028,139.75454711914062,182602000
2022-05-13,AAPL,141.74458368466105,145.18551933414366,140.29371306035543,144.21499633789062,113990900
2022-05-16,AAPL,142.68571610317943,144.616949555646,141.3426662408205,142.6759033203125,86643800
2022-05-17,AAPL,145.9305890667493,146.82268479374127,143.79348144376362,146.30311584472656,78336300
2022-05-18,AAPL,143.96011558077154,144.46007380411618,137.14687404841018,138.0487823486328,109742900
2022-05-19,AAPL,137.1273056487035,138.87227582415818,133.91185397987616,134.6470947265625,136095600
2022-05-20,AAPL,136.3528052981394,137.9311222550243,130.00033122355916,134.88232421875,137426100
2022-05-23,AAPL,135.07837298305947,140.44072802413697,134.9411286932433,140.29368591308594,117726300
2022-05-24,AAPL,138.03898075989613,139.17615657107172,134.62746828487894,137.59783935546875,104132700
2022-05-25,AAPL,135.70580258630076,138.99968110716551,135.61757730341805,137.7546844482422,92482700
2022-05-26,AAPL,134.68626677474316,141.49949297179575,134.4411865880973,140.9505157470703,90601500
2022-05-27,AAPL,142.52887188890233,146.7344424649416,142.40142537012454,146.6952362060547,90978500
2022-05-31,AAPL,146.1364342695409,147.69514080945274,143.9503080341332,145.91094970703125,103718400
2022-06-01,AAPL,146.95007745203338,148.753879037452,144.77376414576858,145.78350830078125,74286600
2022-06-02,AAPL,144.920824891666,148.29313081917098,143.96991252402043,148.23431396484375,72348100
2022-06-03,AAPL,144.00911981753086,145.05807025566116,141.61714962601158,142.51904296875,88570300
2022-06-06,AAPL,144.13656879270374,145.6462712304333,142.0484806619193,143.2640838623047,71598400
2022-06-07,AAPL,141.5093091448792,146.06779474236183,141.26422895235845,145.78350830078125,67808200
2022-06-08,AAPL,145.65608826850138,146.92069570984725,144.5581335933167,145.0482940673828,53950200
2022-06-09,AAPL,144.18562036487367,145.0384948829892,139.72515664096548,139.83299255371094,69473000
2022-06-10,AAPL,137.51941663931075,137.9899664897166,134.36278209908923,134.43141174316406,91437900
2022-06-13,AAPL,130.25522177759234,132.53937106937602,128.85337019356888,129.2847137451172,122207100
2022-06-14,AAPL,130.5100982117538,131.25513655089347,128.89256009857948,130.14736938476562,84784300
2022-06-15,AAPL,131.64728162043858,134.63726323315953,129.5592083618082,132.7648468017578,91533000
2022-06-16,AAPL,129.48079421494845,129.784691319241,126.50061011925013,127.50054168701172,108123900
2022-06-17,AAPL,127.5103548974603,130.4611156124141,127.25546187351353,128.9710235595703,134520300
2022-06-21,AAPL,130.79441426737327,134.36278178825876,130.69639115129178,133.19619750976562,81000500
2022-06-22,AAPL,132.1374700396713,135.04902480535304,131.27479767249656,132.68646240234375,73409200
2022-06-23,AAPL,134.12750324123766,135.8626603415122,132.9609190593017,135.54896545410156,72433800
2022-06-24,AAPL,137.14689423988725,139.1173489130396,137.01946268880786,138.8722686767578,89116800
2022-06-27,AAPL,139.89179587794544,140.6662578013618,138.19584483125837,138.8722686767578,70207900
2022-06-28,AAPL,139.33299738336785,140.59760460905184,134.61765682035212,134.73529052734375,67083400
2022-06-29,AAPL,134.75490940956817,137.90173093297278,133.98044756827542,136.4900665283203,66242400
2022-06-30,AAPL,134.54900292765177,135.6469572176439,131.13749141338678,134.02943420410156,98964500
2022-07-01,AAPL,133.36284196732555,136.3038045198631,132.9903302157903,136.1959686279297,71051600
2022-07-05,AAPL,135.05877659635996,138.82320420357954,134.23529590349486,138.77418518066406,73353800
2022-07-06,AAPL,138.56835645511603,141.28383440664965,138.30366564043456,140.10745239257812,74064300
2022-07-07,AAPL,140.47019110271424,143.66604717243726,140.4603932776671,143.46998596191406,66253700
2022-07-08,AAPL,142.40140757015126,144.64635079248632,142.1465295229667,144.14637756347656,64547800
2022-07-11,AAPL,142.8033331399919,143.7542455393016,140.95052737444695,142.01907348632812,63141600
